DOY,hour,QmMed,QvMed,QbMed,AHFMed,QmMean,QvMean,QbMean,AHFMean
69,23,2.904,0.188,37.018,40.11,2.409,0.156,30.708,33.273
70,0,2.904,0.094,37.018,40.016,2.409,0.078,30.708,33.195
70,1,2.904,0.047,29.615,32.566,2.409,0.039,24.567,27.015
70,2,2.904,0.047,29.615,32.566,2.409,0.039,24.567,27.015
70,3,2.904,0.094,22.211,25.209,2.409,0.078,18.425,20.912
70,4,2.904,0.235,22.211,25.35,2.409,0.195,18.425,21.029
70,5,2.904,0.376,29.615,32.894,2.409,0.312,24.567,27.287
70,6,4.841,0.469,44.422,49.732,4.016,0.389,36.85,41.255
70,7,6.777,0.61,59.229,66.616,5.622,0.506,49.133,55.261
70,8,6.777,0.798,74.036,81.611,5.622,0.662,61.416,67.7
70,9,6.777,0.704,88.844,96.325,5.622,0.584,73.7,79.906
70,10,6.777,0.657,96.247,103.681,5.622,0.545,79.841,86.008
70,11,6.777,0.61,103.651,111.038,5.622,0.506,85.983,92.111
70,12,6.777,0.563,111.054,118.395,5.622,0.467,92.125,98.214
70,13,6.777,0.516,118.458,125.751,5.622,0.428,98.266,104.316
70,14,6.777,0.563,118.458,125.798,5.622,0.467,98.266,104.355
70,15,6.777,0.61,118.458,125.845,5.622,0.506,98.266,104.394
70,16,6.777,0.657,118.458,125.892,5.622,0.545,98.266,104.433
70,17,6.777,0.751,118.458,125.986,5.622,0.623,98.266,104.511
70,18,6.777,0.845,103.651,111.273,5.622,0.701,85.983,92.306
70,19,6.777,0.751,96.247,103.775,5.622,0.623,79.841,86.086
70,20,6.777,0.563,81.44,88.78,5.622,0.467,67.558,73.647
70,21,6.777,0.329,66.633,73.738,5.622,0.273,55.275,61.169
70,22,4.841,0.235,51.825,56.901,4.016,0.195,42.991,47.202
70,23,2.904,0.141,37.018,40.063,2.409,0.117,30.708,33.234
71,0,2.904,0.094,37.018,40.016,2.409,0.078,30.708,33.195
71,1,2.904,0.047,29.615,32.566,2.409,0.039,24.567,27.015
71,2,2.904,0.047,29.615,32.566,2.409,0.039,24.567,27.015
71,3,2.904,0.094,22.211,25.209,2.409,0.078,18.425,20.912
71,4,2.904,0.235,22.211,25.35,2.409,0.195,18.425,21.029
71,5,2.904,0.376,29.615,32.894,2.409,0.312,24.567,27.287
71,6,4.841,0.469,44.422,49.732,4.016,0.389,36.85,41.255
71,7,6.777,0.61,59.229,66.616,5.622,0.506,49.133,55.261
71,8,6.777,0.798,74.036,81.611,5.622,0.662,61.416,67.7
71,9,6.777,0.704,88.844,96.325,5.622,0.584,73.7,79.906
71,10,6.777,0.657,96.247,103.681,5.622,0.545,79.841,86.008
